shiny-brown-graduation-cap-gown-tassel,"",5'0" - 5'2" x 45,Regular, https://cdn.shopify.com/s/files/1/0780/4793/6800/files/undefined, 29.95, ,, , , , , , , , ,, shiny-brown-graduation-cap-gown-tassel-5'0" - 5'2" x 45-Regular, ,  
shiny-brown-graduation-cap-gown-tassel,"",5'0" - 5'2" x 45,Fullfit, https://cdn.shopify.com/s/files/1/0780/4793/6800/files/undefined, 29.95, ,, , , , , , , , ,, shiny-brown-graduation-cap-gown-tassel-5'0" - 5'2" x 45-Fullfit, ,  
shiny-brown-graduation-cap-gown-tassel,"",5'3" - 5'5" x 48,Regular, https://cdn.shopify.com/s/files/1/0780/4793/6800/files/undefined, 29.95, ,, , , , , , , , ,, shiny-brown-graduation-cap-gown-tassel-5'3" - 5'5" x 48-Regular, ,  
shiny-brown-graduation-cap-gown-tassel,"",5'3" - 5'5" x 48,Fullfit, https://cdn.shopify.com/s/files/1/0780/4793/6800/files/undefined, 29.95, ,, , , , , , , , ,, shiny-brown-graduation-cap-gown-tassel-5'3" - 5'5" x 48-Fullfit, ,  
shiny-brown-graduation-cap-gown-tassel,"",5'6" - 5'8" x 51,Regular, https://cdn.shopify.com/s/files/1/0780/4793/6800/files/undefined, 29.95, ,, , , , , , , , ,, shiny-brown-graduation-cap-gown-tassel-5'6" - 5'8" x 51-Regular, ,  
shiny-brown-graduation-cap-gown-tassel,"",5'9" - 5'11" x 54,Regular, https://cdn.shopify.com/s/files/1/0780/4793/6800/files/undefined, 29.95, ,, , , , , , , , ,, shiny-brown-graduation-cap-gown-tassel-5'9" - 5'11" x 54-Regular, ,  
shiny-brown-graduation-cap-gown-tassel,"",5'9" - 5'11" x 54,Fullfit, https://cdn.shopify.com/s/files/1/0780/4793/6800/files/undefined, 29.95, ,, , , , , , , , ,, shiny-brown-graduation-cap-gown-tassel-5'9" - 5'11" x 54-Fullfit, ,  
shiny-brown-graduation-cap-gown-tassel,"",6'0" - 6'2" x 57,Regular, https://cdn.shopify.com/s/files/1/0780/4793/6800/files/undefined, 29.95, ,, , , , , , , , ,, shiny-brown-graduation-cap-gown-tassel-6'0" - 6'2" x 57-Regular, ,  
shiny-brown-graduation-cap-gown-tassel,"",6'0" - 6'2" x 57,Fullfit, https://cdn.shopify.com/s/files/1/0780/4793/6800/files/undefined, 29.95, ,, , , , , , , , ,, shiny-brown-graduation-cap-gown-tassel-6'0" - 6'2" x 57-Fullfit, ,  
shiny-brown-graduation-cap-gown-tassel,"",6'3" - 6'5" x 60,Regular, https://cdn.shopify.com/s/files/1/0780/4793/6800/files/undefined, 29.95, ,, , , , , , , , ,, shiny-brown-graduation-cap-gown-tassel-6'3" - 6'5" x 60-Regular, ,  
shiny-brown-graduation-cap-gown-tassel,"",6'6" - 6'8" x 63,Regular, https://cdn.shopify.com/s/files/1/0780/4793/6800/files/undefined, 29.95, ,, , , , , , , , ,, shiny-brown-graduation-cap-gown-tassel-6'6" - 6'8" x 63-Regular, ,  
shiny-brown-graduation-cap-gown-tassel,"",6'6" - 6'8" x 63,Fullfit, https://cdn.shopify.com/s/files/1/0780/4793/6800/files/undefined, 29.95, ,, , , , , , , , ,, shiny-brown-graduation-cap-gown-tassel-6'6" - 6'8" x 63-Fullfit, ,  
shiny-brown-graduation-cap-gown-tassel,"",6'9" - 6'11" x 66,Regular, https://cdn.shopify.com/s/files/1/0780/4793/6800/files/undefined, 29.95, ,, , , , , , , , ,, shiny-brown-graduation-cap-gown-tassel-6'9" - 6'11" x 66-Regular, ,  
shiny-green-graduation-cap-gown-tassel,"Shiny Green Graduation Cap, Gown & Tassel",4'9" - 4'11" x 42,Regular, https://cdn.shopify.com/s/files/1/0780/4793/6800/files/no_selection, 29.95, <p><b>Shiny Green Cap; Gown & Tassel.</b> Celebrate your graduation in style with this classic graduation ceremony package that includes all the essentials at a price that everyone can afford. The gown is made from the finest non see through shiny fabric and has beautifully designed pleats on front and back; balancing classic style and comfort for the wearer. Also included is a traditional graduation cap and tassel with a commemorative year drop to mark the year of graduation. This cap; gown & tassel set will give you the confidence you need to create life long memories of your special day. Order in advance now!</p>,Shiny Green Cap; Gown & Tassel. Celebrate your graduation in style with this classic graduation ceremony package that includes all the essentials at a price that everyone can afford, Shiny Green Cap; Gown & Tassel | Elementary | Graduation World, graduationworld, caps_gown_tassel_set, Apparel & Accessories > Clothing, default, true, HeightxSize, Size,1, shiny-green-graduation-cap-gown-tassel-4'9" - 4'11" x 42-Regular, false, active 
shiny-green-graduation-cap-gown-tassel,"",5'0" - 5'2" x 45,Regular, https://cdn.shopify.com/s/files/1/0780/4793/6800/files/undefined, 29.95, ,, , , , , , , , ,, shiny-green-graduation-cap-gown-tassel-5'0" - 5'2" x 45-Regular, ,  
shiny-green-graduation-cap-gown-tassel,"",5'0" - 5'2" x 45,Fullfit, https://cdn.shopify.com/s/files/1/0780/4793/6800/files/undefined, 29.95, ,, , , , , , , , ,, shiny-green-graduation-cap-gown-tassel-5'0" - 5'2" x 45-Fullfit, ,  
shiny-green-graduation-cap-gown-tassel,"",5'3" - 5'5" x 48,Regular, https://cdn.shopify.com/s/files/1/0780/4793/6800/files/undefined, 29.95, ,, , , , , , , , ,, shiny-green-graduation-cap-gown-tassel-5'3" - 5'5" x 48-Regular, ,  
shiny-green-graduation-cap-gown-tassel,"",5'3" - 5'5" x 48,Fullfit, https://cdn.shopify.com/s/files/1/0780/4793/6800/files/undefined, 29.95, ,, , , , , , , , ,, shiny-green-graduation-cap-gown-tassel-5'3" - 5'5" x 48-Fullfit, ,  
shiny-green-graduation-cap-gown-tassel,"",5'6" - 5'8" x 51,Regular, https://cdn.shopify.com/s/files/1/0780/4793/6800/files/undefined, 29.95, ,, , , , , , , , ,, shiny-green-graduation-cap-gown-tassel-5'6" - 5'8" x 51-Regular, ,  
shiny-green-graduation-cap-gown-tassel,"",5'9" - 5'11" x 54,Regular, https://cdn.shopify.com/s/files/1/0780/4793/6800/files/undefined, 29.95, ,, , , , , , , , ,, shiny-green-graduation-cap-gown-tassel-5'9" - 5'11" x 54-Regular, ,  
shiny-green-graduation-cap-gown-tassel,"",5'9" - 5'11" x 54,Fullfit, https://cdn.shopify.com/s/files/1/0780/4793/6800/files/undefined, 29.95, ,, , , , , , , , ,, shiny-green-graduation-cap-gown-tassel-5'9" - 5'11" x 54-Fullfit, ,  
shiny-green-graduation-cap-gown-tassel,"",6'0" - 6'2" x 57,Regular, https://cdn.shopify.com/s/files/1/0780/4793/6800/files/undefined, 29.95, ,, , , , , , , , ,, shiny-green-graduation-cap-gown-tassel-6'0" - 6'2" x 57-Regular, ,  
shiny-green-graduation-cap-gown-tassel,"",6'0" - 6'2" x 57,Fullfit, https://cdn.shopify.com/s/files/1/0780/4793/6800/files/undefined, 29.95, ,, , , , , , , , ,, shiny-green-graduation-cap-gown-tassel-6'0" - 6'2" x 57-Fullfit, ,  
shiny-green-graduation-cap-gown-tassel,"",6'3" - 6'5" x 60,Regular, https://cdn.shopify.com/s/files/1/0780/4793/6800/files/undefined, 29.95, ,, , , , , , , , ,, shiny-green-graduation-cap-gown-tassel-6'3" - 6'5" x 60-Regular, ,  
shiny-green-graduation-cap-gown-tassel,"",6'6" - 6'8" x 63,Regular, https://cdn.shopify.com/s/files/1/0780/4793/6800/files/undefined, 29.95, ,, , , , , , , , ,, shiny-green-graduation-cap-gown-tassel-6'6" - 6'8" x 63-Regular, ,  
shiny-green-graduation-cap-gown-tassel,"",6'6" - 6'8" x 63,Fullfit, https://cdn.shopify.com/s/files/1/0780/4793/6800/files/undefined, 29.95, ,, , , , , , , , ,, shiny-green-graduation-cap-gown-tassel-6'6" - 6'8" x 63-Fullfit, ,  
shiny-green-graduation-cap-gown-tassel,"",6'9" - 6'11" x 66,Regular, https://cdn.shopify.com/s/files/1/0780/4793/6800/files/undefined, 29.95, ,, , , , , , , , ,, shiny-green-graduation-cap-gown-tassel-6'9" - 6'11" x 66-Regular, ,  
shiny-emerald-green-graduation-cap-gown-tassel,"Shiny Emerald Green Graduation Cap, Gown & Tassel",4'9" - 4'11" x 42,Regular, https://cdn.shopify.com/s/files/1/0780/4793/6800/files/no_selection, 29.95, <p><b>Shiny Emerald Green Cap; Gown & Tassel.</b> Celebrate your graduation in style with this classic graduation ceremony package that includes all the essentials at a price that everyone can afford. The gown is made from the finest non see through shiny fabric and has beautifully designed pleats on front and back; balancing classic style and comfort for the wearer. Also included is a traditional graduation cap and tassel with a commemorative year drop to mark the year of graduation. This cap; gown & tassel set will give you the confidence you need to create life long memories of your special day. Order in advance now!</p>,Shiny Emerald Green Cap; Gown & Tassel. Celebrate your graduation in style with this classic graduation ceremony package that includes all the essentials at a price that everyone can afford, Shiny Emerald Green Cap; Gown & Tassel | Elementary | Graduation World, graduationworld, caps_gown_tassel_set, Apparel & Accessories > Clothing, default, true, HeightxSize, Size,1, shiny-emerald-green-graduation-cap-gown-tassel-4'9" - 4'11" x 42-Regular, false, active 
shiny-emerald-green-graduation-cap-gown-tassel,"",5'0" - 5'2" x 45,Regular, https://cdn.shopify.com/s/files/1/0780/4793/6800/files/undefined, 29.95, ,, , , , , , , , ,, shiny-emerald-green-graduation-cap-gown-tassel-5'0" - 5'2" x 45-Regular, ,  
shiny-emerald-green-graduation-cap-gown-tassel,"",5'0" - 5'2" x 45,Fullfit, https://cdn.shopify.com/s/files/1/0780/4793/6800/files/undefined, 29.95, ,, , , , , , , , ,, shiny-emerald-green-graduation-cap-gown-tassel-5'0" - 5'2" x 45-Fullfit, ,  
shiny-emerald-green-graduation-cap-gown-tassel,"",5'3" - 5'5" x 48,Regular, https://cdn.shopify.com/s/files/1/0780/4793/6800/files/undefined, 29.95, ,, , , , , , , , ,, shiny-emerald-green-graduation-cap-gown-tassel-5'3" - 5'5" x 48-Regular, ,  
shiny-emerald-green-graduation-cap-gown-tassel,"",5'3" - 5'5" x 48,Fullfit, https://cdn.shopify.com/s/files/1/0780/4793/6800/files/undefined, 29.95, ,, , , , , , , , ,, shiny-emerald-green-graduation-cap-gown-tassel-5'3" - 5'5" x 48-Fullfit, ,  
shiny-emerald-green-graduation-cap-gown-tassel,"",5'6" - 5'8" x 51,Regular, https://cdn.shopify.com/s/files/1/0780/4793/6800/files/undefined, 29.95, ,, , , , , , , , ,, shiny-emerald-green-graduation-cap-gown-tassel-5'6" - 5'8" x 51-Regular, ,  
shiny-emerald-green-graduation-cap-gown-tassel,"",5'9" - 5'11" x 54,Regular, https://cdn.shopify.com/s/files/1/0780/4793/6800/files/undefined, 29.95, ,, , , , , , , , ,, shiny-emerald-green-graduation-cap-gown-tassel-5'9" - 5'11" x 54-Regular, ,  
shiny-emerald-green-graduation-cap-gown-tassel,"",5'9" - 5'11" x 54,Fullfit, https://cdn.shopify.com/s/files/1/0780/4793/6800/files/undefined, 29.95, ,, , , , , , , , ,, shiny-emerald-green-graduation-cap-gown-tassel-5'9" - 5'11" x 54-Fullfit, ,  
shiny-emerald-green-graduation-cap-gown-tassel,"",6'0" - 6'2" x 57,Regular, https://cdn.shopify.com/s/files/1/0780/4793/6800/files/undefined, 29.95, ,, , , , , , , , ,, shiny-emerald-green-graduation-cap-gown-tassel-6'0" - 6'2" x 57-Regular, ,  
shiny-emerald-green-graduation-cap-gown-tassel,"",6'0" - 6'2" x 57,Fullfit, https://cdn.shopify.com/s/files/1/0780/4793/6800/files/undefined, 29.95, ,, , , , , , , , ,, shiny-emerald-green-graduation-cap-gown-tassel-6'0" - 6'2" x 57-Fullfit, ,  
shiny-emerald-green-graduation-cap-gown-tassel,"",6'3" - 6'5" x 60,Regular, https://cdn.shopify.com/s/files/1/0780/4793/6800/files/undefined, 29.95, ,, , , , , , , , ,, shiny-emerald-green-graduation-cap-gown-tassel-6'3" - 6'5" x 60-Regular, ,  
shiny-emerald-green-graduation-cap-gown-tassel,"",6'6" - 6'8" x 63,Regular, https://cdn.shopify.com/s/files/1/0780/4793/6800/files/undefined, 29.95, ,, , , , , , , , ,, shiny-emerald-green-graduation-cap-gown-tassel-6'6" - 6'8" x 63-Regular, ,  
shiny-emerald-green-graduation-cap-gown-tassel,"",6'6" - 6'8" x 63,Fullfit, https://cdn.shopify.com/s/files/1/0780/4793/6800/files/undefined, 29.95, ,, , , , , , , , ,, shiny-emerald-green-graduation-cap-gown-tassel-6'6" - 6'8" x 63-Fullfit, ,  
shiny-emerald-green-graduation-cap-gown-tassel,"",6'9" - 6'11" x 66,Regular, https://cdn.shopify.com/s/files/1/0780/4793/6800/files/undefined, 29.95, ,, , , , , , , , ,, shiny-emerald-green-graduation-cap-gown-tassel-6'9" - 6'11" x 66-Regular, ,  
shiny-hunter-green-graduation-cap-gown-tassel,"Shiny Hunter Green Graduation Cap, Gown & Tassel",4'9" - 4'11" x 42,Regular, https://cdn.shopify.com/s/files/1/0780/4793/6800/files/no_selection, 29.95, <p><b>Shiny Hunter Cap; Gown & Tassel.</b> Celebrate your graduation in style with this classic graduation ceremony package that includes all the essentials at a price that everyone can afford. The gown is made from the finest non see through shiny fabric and has beautifully designed pleats on front and back; balancing classic style and comfort for the wearer. Also included is a traditional graduation cap and tassel with a commemorative year drop to mark the year of graduation. This cap; gown & tassel set will give you the confidence you need to create life long memories of your special day. Order in advance now!</p>,Shiny Hunter Cap; Gown & Tassel. Celebrate your graduation in style with this classic graduation ceremony package that includes all the essentials at a price that everyone can afford, Shiny Hunter Green Cap; Gown & Tassel | Elementary | Graduation World, graduationworld, caps_gown_tassel_set, Apparel & Accessories > Clothing, default, true, HeightxSize, Size,1, shiny-hunter-green-graduation-cap-gown-tassel-4'9" - 4'11" x 42-Regular, false, active 
shiny-hunter-green-graduation-cap-gown-tassel,"",5'0" - 5'2" x 45,Regular, https://cdn.shopify.com/s/files/1/0780/4793/6800/files/undefined, 29.95, ,, , , , , , , , ,, shiny-hunter-green-graduation-cap-gown-tassel-5'0" - 5'2" x 45-Regular, ,  
shiny-hunter-green-graduation-cap-gown-tassel,"",5'0" - 5'2" x 45,Fullfit, https://cdn.shopify.com/s/files/1/0780/4793/6800/files/undefined, 29.95, ,, , , , , , , , ,, shiny-hunter-green-graduation-cap-gown-tassel-5'0" - 5'2" x 45-Fullfit, ,  
shiny-hunter-green-graduation-cap-gown-tassel,"",5'3" - 5'5" x 48,Regular, https://cdn.shopify.com/s/files/1/0780/4793/6800/files/undefined, 29.95, ,, , , , , , , , ,, shiny-hunter-green-graduation-cap-gown-tassel-5'3" - 5'5" x 48-Regular, ,  
shiny-hunter-green-graduation-cap-gown-tassel,"",5'3" - 5'5" x 48,Fullfit, https://cdn.shopify.com/s/files/1/0780/4793/6800/files/undefined, 29.95, ,, , , , , , , , ,, shiny-hunter-green-graduation-cap-gown-tassel-5'3" - 5'5" x 48-Fullfit, ,  
shiny-hunter-green-graduation-cap-gown-tassel,"",5'6" - 5'8" x 51,Regular, https://cdn.shopify.com/s/files/1/0780/4793/6800/files/undefined, 29.95, ,, , , , , , , , ,, shiny-hunter-green-graduation-cap-gown-tassel-5'6" - 5'8" x 51-Regular, ,  
shiny-hunter-green-graduation-cap-gown-tassel,"",5'9" - 5'11" x 54,Regular, https://cdn.shopify.com/s/files/1/0780/4793/6800/files/undefined, 29.95, ,, , , , , , , , ,, shiny-hunter-green-graduation-cap-gown-tassel-5'9" - 5'11" x 54-Regular, ,  
shiny-hunter-green-graduation-cap-gown-tassel,"",5'9" - 5'11" x 54,Fullfit, https://cdn.shopify.com/s/files/1/0780/4793/6800/files/undefined, 29.95, ,, , , , , , , , ,, shiny-hunter-green-graduation-cap-gown-tassel-5'9" - 5'11" x 54-Fullfit, ,  
shiny-hunter-green-graduation-cap-gown-tassel,"",6'0" - 6'2" x 57,Regular, https://cdn.shopify.com/s/files/1/0780/4793/6800/files/undefined, 29.95, ,, , , , , , , , ,, shiny-hunter-green-graduation-cap-gown-tassel-6'0" - 6'2" x 57-Regular, ,  
shiny-hunter-green-graduation-cap-gown-tassel,"",6'0" - 6'2" x 57,Fullfit, https://cdn.shopify.com/s/files/1/0780/4793/6800/files/undefined, 29.95, ,, , , , , , , , ,, shiny-hunter-green-graduation-cap-gown-tassel-6'0" - 6'2" x 57-Fullfit, ,  
shiny-hunter-green-graduation-cap-gown-tassel,"",6'3" - 6'5" x 60,Regular, https://cdn.shopify.com/s/files/1/0780/4793/6800/files/undefined, 29.95, ,, , , , , , , , ,, shiny-hunter-green-graduation-cap-gown-tassel-6'3" - 6'5" x 60-Regular, ,  
shiny-hunter-green-graduation-cap-gown-tassel,"",6'6" - 6'8" x 63,Regular, https://cdn.shopify.com/s/files/1/0780/4793/6800/files/undefined, 29.95, ,, , , , , , , , ,, shiny-hunter-green-graduation-cap-gown-tassel-6'6" - 6'8" x 63-Regular, ,  
shiny-hunter-green-graduation-cap-gown-tassel,"",6'6" - 6'8" x 63,Fullfit, https://cdn.shopify.com/s/files/1/0780/4793/6800/files/undefined, 29.95, ,, , , , , , , , ,, shiny-hunter-green-graduation-cap-gown-tassel-6'6" - 6'8" x 63-Fullfit, ,  
shiny-hunter-green-graduation-cap-gown-tassel,"",6'9" - 6'11" x 66,Regular, https://cdn.shopify.com/s/files/1/0780/4793/6800/files/undefined, 29.95, ,, , , , , , , , ,, shiny-hunter-green-graduation-cap-gown-tassel-6'9" - 6'11" x 66-Regular, ,  
shiny-black-graduation-cap-gown-tassel,"Shiny Black Graduation Cap, Gown & Tassel",4'9" - 4'11" x 42,Regular, https://cdn.shopify.com/s/files/1/0780/4793/6800/files/no_selection, 29.95, <p><b>Shiny Black Cap; Gown & Tassel.</b> Celebrate your graduation in style with this classic graduation ceremony package that includes all the essentials at a price that everyone can afford. The gown is made from the finest non see through shiny fabric and has beautifully designed pleats on front and back; balancing classic style and comfort for the wearer. Also included is a traditional graduation cap and tassel with a commemorative year drop to mark the year of graduation. This cap; gown & tassel set will give you the confidence you need to create life long memories of your special day. Order in advance now!</p>,Shiny Black Cap; Gown & Tassel. Celebrate your graduation in style with this classic graduation ceremony package that includes all the essentials at a price that everyone can afford, Shiny Black Cap; Gown & Tassel | Elementary | Graduation World, graduationworld, caps_gown_tassel_set, Apparel & Accessories > Clothing, default, true, HeightxSize, Size,1, shiny-black-graduation-cap-gown-tassel-4'9" - 4'11" x 42-Regular, false, active 
shiny-black-graduation-cap-gown-tassel,"",5'0" - 5'2" x 45,Regular, https://cdn.shopify.com/s/files/1/0780/4793/6800/files/undefined, 29.95, ,, , , , , , , , ,, shiny-black-graduation-cap-gown-tassel-5'0" - 5'2" x 45-Regular, ,  
shiny-black-graduation-cap-gown-tassel,"",5'0" - 5'2" x 45,Fullfit, https://cdn.shopify.com/s/files/1/0780/4793/6800/files/undefined, 29.95, ,, , , , , , , , ,, shiny-black-graduation-cap-gown-tassel-5'0" - 5'2" x 45-Fullfit, ,  
shiny-black-graduation-cap-gown-tassel,"",5'3" - 5'5" x 48,Regular, https://cdn.shopify.com/s/files/1/0780/4793/6800/files/undefined, 29.95, ,, , , , , , , , ,, shiny-black-graduation-cap-gown-tassel-5'3" - 5'5" x 48-Regular, ,  
shiny-black-graduation-cap-gown-tassel,"",5'3" - 5'5" x 48,Fullfit, https://cdn.shopify.com/s/files/1/0780/4793/6800/files/undefined, 29.95, ,, , , , , , , , ,, shiny-black-graduation-cap-gown-tassel-5'3" - 5'5" x 48-Fullfit, ,  
shiny-black-graduation-cap-gown-tassel,"",5'6" - 5'8" x 51,Regular, https://cdn.shopify.com/s/files/1/0780/4793/6800/files/undefined, 29.95, ,, , , , , , , , ,, shiny-black-graduation-cap-gown-tassel-5'6" - 5'8" x 51-Regular, ,  
shiny-black-graduation-cap-gown-tassel,"",5'9" - 5'11" x 54,Regular, https://cdn.shopify.com/s/files/1/0780/4793/6800/files/undefined, 29.95, ,, , , , , , , , ,, shiny-black-graduation-cap-gown-tassel-5'9" - 5'11" x 54-Regular, ,  
shiny-black-graduation-cap-gown-tassel,"",5'9" - 5'11" x 54,Fullfit, https://cdn.shopify.com/s/files/1/0780/4793/6800/files/undefined, 29.95, ,, , , , , , , , ,, shiny-black-graduation-cap-gown-tassel-5'9" - 5'11" x 54-Fullfit, ,  
shiny-black-graduation-cap-gown-tassel,"",6'0" - 6'2" x 57,Regular, https://cdn.shopify.com/s/files/1/0780/4793/6800/files/undefined, 29.95, ,, , , , , , , , ,, shiny-black-graduation-cap-gown-tassel-6'0" - 6'2" x 57-Regular, ,  
shiny-black-graduation-cap-gown-tassel,"",6'0" - 6'2" x 57,Fullfit, https://cdn.shopify.com/s/files/1/0780/4793/6800/files/undefined, 29.95, ,, , , , , , , , ,, shiny-black-graduation-cap-gown-tassel-6'0" - 6'2" x 57-Fullfit, ,  
shiny-black-graduation-cap-gown-tassel,"",6'3" - 6'5" x 60,Regular, https://cdn.shopify.com/s/files/1/0780/4793/6800/files/undefined, 29.95, ,, , , , , , , , ,, shiny-black-graduation-cap-gown-tassel-6'3" - 6'5" x 60-Regular, ,  
shiny-black-graduation-cap-gown-tassel,"",6'6" - 6'8" x 63,Regular, https://cdn.shopify.com/s/files/1/0780/4793/6800/files/undefined, 29.95, ,, , , , , , , , ,, shiny-black-graduation-cap-gown-tassel-6'6" - 6'8" x 63-Regular, ,  
shiny-black-graduation-cap-gown-tassel,"",6'6" - 6'8" x 63,Fullfit, https://cdn.shopify.com/s/files/1/0780/4793/6800/files/undefined, 29.95, ,, , , , , , , , ,, shiny-black-graduation-cap-gown-tassel-6'6" - 6'8" x 63-Fullfit, ,  
shiny-black-graduation-cap-gown-tassel,"",6'9" - 6'11" x 66,Regular, https://cdn.shopify.com/s/files/1/0780/4793/6800/files/undefined, 29.95, ,, , , , , , , , ,, shiny-black-graduation-cap-gown-tassel-6'9" - 6'11" x 66-Regular, ,  
